Symbol,ALF,ALF,ALF,average,healthy,healthy,count,t-test,fold change
ACMSD,107.19179,14.342136,29.134971,50.22296567,542.72821,949.053555,745.8908825,0.020969,0.0673328591
NRP2,39.52474327,42.54322518,54.46502755,45.51099867,16.60433936,20.39023255,18.49728595,0.02097,2.460414938
RBMX2,198.795342,220.374193,180.50811,199.8925483,129.213287,94.3506815,111.7819843,0.02097,1.788235819
TTC31,45.019897,21.523765,59.327916,41.95719267,103.042018,109.770598,106.406308,0.020971,0.394311141
LANCL2,81.10888567,45.98818433,54.47455667,60.52387556,131.133548,171.71494,151.424244,0.020981,0.399697393
ANO6,25.21662,40.128925,126.468033,63.93785933,323.121546,502.15618,412.638863,0.020984,0.15494871
CD1D,20.496172,16.281883,38.086953,24.95500267,72.959737,103.009613,87.984675,0.02099,0.283628969
SMNDC1,16.730103,35.537382,106.326684,52.864723,343.951268,236.747243,290.3492555,0.020997,0.182072873
USO1,116.0904785,125.2766455,210.403065,150.590063,648.593286,436.7074315,542.6503588,0.021026,0.277508456
ESD,213.2258895,222.703024,392.1711345,276.0333493,767.0454485,1112.107088,939.5762681,0.021032,0.293784931
ABCA1,84.02986475,49.6833795,189.5642905,107.7591783,480.150561,360.8259425,420.4882518,0.021063,0.256271555
VTA1,38.7691105,63.102652,121.8947745,74.58884567,216.789522,216.152688,216.471105,0.021063,0.344567215
HDHD2,26.203199,77.361563,123.080409,75.54839033,351.130897,558.019942,454.5754195,0.021095,0.166195503
INTS4,52.3095548,48.539623,44.3561714,48.40178307,34.1453066,26.8575778,30.5014422,0.021095,1.586868672
ERBB3,92.461581,44.1235952,107.6447028,81.40995967,192.9719776,240.397373,216.6846753,0.021102,0.375707048
ANKRA2,8.387553,29.079329,97.682541,45.04980767,222.25308,322.515639,272.3843595,0.021115,0.165390582
PHB,102.0533245,101.8984675,174.927184,126.292992,294.1214025,259.885826,277.0036143,0.021147,0.45592543
NUDT12,17.8580845,12.302884,29.1921765,19.78438167,154.8271095,269.689638,212.2583738,0.021157,0.0932089572
NEFH,12.855322,12.725499,14.1110555,13.2306255,8.7603875,10.3622265,9.561307,0.021189,1.38376746
AMICA1,388.797519,295.959812,260.290133,315.0158213,74.588547,105.058759,89.823653,0.021258,3.50704754
ETNK1,10.06184317,15.280555,59.473061,28.27181972,216.4479093,142.7861993,179.6170543,0.02127,0.157400531
BMI1,122.150466,92.282762,408.79877,207.7439993,779.530892,792.593425,786.0621585,0.021284,0.264284442
SYCE1L,102.6629615,153.3663135,151.553729,135.8610013,26.432995,45.1918095,35.81240225,0.021286,3.793685784
EDEM1,133.713733,21.779935,165.824856,107.1061747,363.387646,352.142593,357.7651195,0.021307,0.299375677
NGRN,133.533612,147.9479127,139.4101403,140.2972217,433.4653,297.853622,365.659461,0.021321,0.383682734
FLNC,205.161655,192.873431,144.163827,180.732971,64.09883,78.843132,71.470981,0.021374,2.528760183
PSENEN,8.657585,35.537382,34.445314,26.213427,92.605874,136.69802,114.651947,0.021375,0.228634818
LRRC8D,112.149174,124.398176,341.213996,192.5871153,679.267426,598.005387,638.6364065,0.021382,0.301559876
HYAL3,37.232938,37.075792,35.778402,36.69571067,23.753447,29.608132,26.6807895,0.021393,1.37536075
TADA2B,87.6979345,69.5417515,213.622211,123.6206323,475.3891165,379.2261895,427.307653,0.021406,0.289301236
CABIN1,114.170334,112.485836,135.7787235,120.8116312,79.37777,66.3376225,72.85769625,0.021413,1.658186265
NFYB,31.08077475,25.57931075,34.8904155,30.51683367,56.8016815,47.5721,52.18689075,0.021463,0.584760526
FAM162A,200.4700016,169.0713106,327.9399512,232.4937545,1152.18697,1927.21481,1539.70089,0.021465,0.150999299
MALSU1,92.081246,128.379137,299.6886413,173.3830081,521.6942157,585.3386687,553.5164422,0.021486,0.313239129
RMDN2,11.86635467,19.501299,10.04786067,13.80517144,34.64040333,47.99007667,41.31524,0.021495,0.334142351
EIF6,213.351036,237.662428,325.026694,258.6800527,459.172615,552.697934,505.9352745,0.021517,0.511290803
FBXO5,71.831521,95.690144,91.031887,86.18451733,45.0808165,29.551225,37.31602075,0.021526,2.309584881
KPNA1,30.027168,39.41561867,114.8129187,61.41856844,254.7307428,209.0915717,231.9111573,0.021531,0.264836626
TCEA3,122.2833945,31.32029,79.1795985,77.59442767,320.8515875,502.1869975,411.5192925,0.021549,0.18855599
MRPL57,252.552006,418.217791,598.437221,423.069006,992.8688627,991.6970517,992.2829572,0.021573,0.426359238
UFD1L,94.002927,106.447438,325.018316,175.156227,855.144341,628.883271,742.013806,0.021574,0.236055213
LCMT2,48.799314,36.226224,53.052937,46.02615833,83.7634685,74.0774955,78.920482,0.021591,0.58319662
ZBTB2,14.34285,11.622533,35.155217,20.37353333,78.423874,118.231888,98.327881,0.021603,0.207199963
C16orf72,31.45919867,36.78382867,92.46177067,53.568266,159.459104,178.8751647,169.1671343,0.021609,0.316658825
NSF,130.054549,135.852865,89.6224,118.509938,39.0727565,16.5209365,27.7968465,0.021624,4.263431033
PRKCSH,300.8446115,282.273438,274.44694,285.8549965,173.8824375,220.519987,197.2012123,0.021638,1.449560037
DPY19L4,27.80870167,29.316882,62.14065733,39.75541367,114.960404,160.1169157,137.5386598,0.021671,0.289049012
SPCS2,105.6874803,119.4769107,352.3715533,192.5119814,1474.434221,926.7235777,1200.578899,0.02168,0.160349296
TMC6,145.872367,112.0526255,106.837269,121.5874205,44.7918335,55.1234505,49.957642,0.021688,2.433810237
SERPINB8,53.800681,41.340848,57.316713,50.819414,86.799234,77.640093,82.2196635,0.021692,0.618093189
UBE2W,19.17389867,32.5966735,66.13476183,39.301778,115.9455172,123.3482337,119.6468754,0.021694,0.328481441
PFDN2,108.520598,144.799014,278.96664,177.4287507,1096.850008,696.959173,896.9045905,0.02171,0.197823439
MKRN4P,1213.047708,1686.967781,1266.124861,1388.71345,564.050466,492.677255,528.3638605,0.02171,2.628327851
ZNF10,27.29893567,21.07214667,28.045309,25.47213044,37.55795733,38.88167867,38.219818,0.021741,0.666463939
EAF1,52.788274,31.41183,79.297402,54.49916867,132.909385,164.440625,148.675005,0.021742,0.366565777
APPL1,19.688428,34.9014445,73.15083,42.58023417,182.301064,136.9471225,159.6240933,0.021748,0.266753178
TOMM20,120.854849,163.4744655,288.6906775,191.006664,699.7903155,515.2748885,607.532602,0.021748,0.314397389
IER2,544.219762,259.963963,822.838668,542.3407977,1424.981109,1659.356636,1542.168873,0.021763,0.351674066
LEAP2,1774.279966,21.713628,569.689211,788.560935,5052.606712,3762.772911,4407.689812,0.021809,0.178905724
GLRX2,81.22286,191.206841,196.240084,156.2232617,358.99906,401.747237,380.3731485,0.021829,0.410710541
PON1,97.6571885,29.2506685,64.4362695,63.7813755,1272.416546,2332.03833,1802.227438,0.021854,0.0353903032
GRPEL1,41.9601625,60.6909495,123.889823,75.513645,737.8666795,437.080388,587.4735337,0.021873,0.128539654
CFB,1233.033329,100.1949245,426.967585,586.7319462,2407.937056,2867.605561,2637.771308,0.021888,0.222434729
TOR1AIP2,78.38622075,61.2053325,116.6384843,85.4100125,174.2117119,198.1330288,186.1723703,0.021895,0.458768465
FADS1,148.2789483,110.1345057,155.1381237,137.8505259,719.6498807,450.5332377,585.0915592,0.021914,0.23560505
KCNB1,39.174794,24.12555775,22.848999,28.71645025,70.8208365,100.5502508,85.68554363,0.021923,0.335137633
TPMT,65.473756,85.81106733,94.78704333,82.02395556,282.1364883,454.7263507,368.4314195,0.021938,0.222630186
ATP6,6364.302133,6682.042313,5682.345385,6242.89661,8400.898518,7861.662045,8131.280282,0.021943,0.767763057
TTC14,182.6035153,161.094304,161.9066387,168.5348193,103.1251483,125.5914953,114.3583218,0.021967,1.473743376
ZNF277,37.14632125,43.486943,49.22301,43.28542475,94.66999675,137.6190215,116.1445091,0.022005,0.372685933
ZMPSTE24,80.419603,41.628242,368.42336,163.4904017,1206.048511,825.282845,1015.665678,0.022023,0.160968718
DAPP1,44.53135475,45.100865,61.0559055,50.22937508,18.68868325,20.29462425,19.49165375,0.022026,2.576968364
RAB21,50.238647,31.1857395,54.434581,45.2863225,152.2735065,106.943464,129.6084853,0.022034,0.349408624
SEC63,56.659535,51.8825356,114.1864376,74.24283607,299.2505736,212.25263,255.7516018,0.022062,0.290292751
HAO1,192.43881,43.26249,105.734936,113.8120787,1136.075379,2021.624569,1578.849974,0.022071,0.0720854296
CAPRIN1,43.24992088,50.66696425,90.50523038,61.4740385,148.2949551,190.8161568,169.5555559,0.022079,0.362559859
SIMC1,15.062283,60.166312,55.321487,43.516694,122.907811,125.887537,124.397674,0.022104,0.349819194
BDH2,83.97133,141.4394925,347.7649585,191.0585937,831.0621095,1284.7755,1057.918805,0.022114,0.180598542
SERINC5,145.908632,80.269418,416.352231,214.1767603,859.094807,1218.221078,1038.657943,0.02212,0.206205288
SCGB3A2,16.62443,15.343034,13.169698,15.04572067,8.827741,9.604558,9.2161495,0.022144,1.632538694
DPM1,111.973281,83.85054,352.690386,182.838069,647.996734,690.371179,669.1839565,0.022151,0.273225422
MAP7D3,187.367725,200.556146,144.6122,177.5120237,55.84481533,85.51637867,70.680597,0.022155,2.511467521
FLJ42627,404.334056,325.6960423,242.7005493,324.2435492,71.605907,41.82416067,56.71503383,0.022203,5.717065252
PRDX6,346.4474335,310.5419935,725.2321195,460.7405155,2210.841646,3660.71989,2935.780768,0.022213,0.156939687
ACAD8,19.833288,7.410124,11.876681,13.040031,197.621361,111.547116,154.5842385,0.022218,0.0843555017
ABCC6,54.32308967,79.25203567,51.66755333,61.74755956,253.5047303,419.7658233,336.6352768,0.022248,0.183425695
GPR161,43.21559517,55.6528295,46.43927667,48.43590044,27.4943605,27.38832983,27.44134517,0.022249,1.765070194
LINC01226,45.142841,56.145562,40.51712,47.26850767,22.002058,19.869967,20.9360125,0.022269,2.257760768
CPS1-IT1,19.805488,25.558387,18.205485,21.18978667,52.710641,79.135367,65.923004,0.022307,0.321432359
RP11-52A20.2,7.538584,7.680989,7.797805,7.672459333,5.452733,6.47267,5.9627015,0.022314,1.286742147
FAM206A,98.625504,127.848963,203.113236,143.195901,485.197575,353.677339,419.437457,0.022321,0.341399888
TNFSF12,123.364717,95.39764,130.912539,116.5582987,58.680793,44.933922,51.8073575,0.022325,2.249840647
AGA,61.78443333,59.23044067,117.7931607,79.60267822,190.2415163,242.0831977,216.162357,0.022328,0.368254118
CYP4F11,18.164715,9.589963,14.246755,14.00047767,46.319438,73.151232,59.735335,0.022354,0.234375143
APEX2,77.794999,69.38849,68.530919,71.90480267,96.8830075,88.9574775,92.9202425,0.022364,0.773833567
RP11-214K3.19,68.63525,73.122934,55.321487,65.69322367,32.486038,37.020127,34.7530825,0.02237,1.890284802
PNP,13.199081,31.270405,78.50427,40.991252,156.413522,146.602537,151.5080295,0.022419,0.270554981
CIITA,35.12547067,45.59345967,35.28229767,38.667076,16.44442533,20.15949333,18.30195933,0.022427,2.112728769
GLUD2,34.94349,33.671144,23.837363,30.81733233,105.7077195,170.8684245,138.288072,0.022431,0.22284881
ZNF770,93.0838785,87.410227,223.1210785,134.5383947,389.895126,378.374765,384.1349455,0.022439,0.350237322
FBXO21,61.287453,52.59126167,103.327364,72.40202622,181.2221927,251.5378287,216.3800107,0.022443,0.334605891
FXR1,552.108758,540.5191725,520.745826,537.7912522,374.8121315,446.5802805,410.696206,0.022489,1.309462431
TEX30,31.005463,37.842946,45.525601,38.12467,289.264343,171.466086,230.3652145,0.022493,0.165496644
BCL2,55.47110925,52.8294295,52.612722,53.63775358,33.3403565,42.50838475,37.92437063,0.022513,1.414334706
LOC729970,41.06837533,21.04007067,28.19696033,30.10180211,98.54603833,71.391977,84.96900767,0.02254,0.35426802
CDC37L1,24.34491033,21.69126033,37.54251,27.85956022,229.230111,408.3128223,318.7714667,0.022584,0.087396656
MRGPRX4,19.905593,19.522404,17.816089,19.081362,13.130011,15.20173,14.1658705,0.022594,1.346995372
DMTF1,56.5748,81.661025,155.207466,97.81443033,263.356196,263.769716,263.562956,0.022605,0.37112359
DOT1L,64.546792,63.85386933,66.71249167,65.03771767,49.78292267,36.59352767,43.18822517,0.022637,1.505913184
ARCN1,23.899642,36.562822,64.801127,41.75453033,637.149796,358.130353,497.6400745,0.022637,0.0839050801
ELMOD2,26.63054225,28.9499255,51.27108325,35.61718367,95.50776525,78.8285355,87.16815038,0.022661,0.408603183
LRRC37A2,353.1197373,308.9824,237.6413807,299.914506,81.35487433,120.9398543,101.1473643,0.022669,2.965124283
C7orf55-LUC7L2,37.1985835,59.104664,127.3115745,74.538274,285.9363135,224.964039,255.4501763,0.022677,0.291791828
HMHA1,223.5908345,159.7800005,203.3513185,195.5740512,71.8855325,95.404157,83.64484475,0.022686,2.338148296
LINC00982,39.43804425,36.138013,32.36227025,35.9794425,25.05284125,23.50426125,24.27855125,0.022694,1.481943553
PAQR9,20.800442,12.0976575,22.5002115,18.46610367,118.398769,72.132923,95.265846,0.022716,0.193837608
FAM161A,56.90375325,66.854945,44.0382035,55.93230058,14.33529875,20.802769,17.56903388,0.02272,3.183572925
DGKZ,90.5132075,124.341368,121.1627375,112.005771,53.1055885,49.8921675,51.498878,0.022722,2.174916723
AP3S2,61.921096,53.63493567,71.444723,62.33358489,106.559554,139.816029,123.1877915,0.022749,0.506004565
DNAJC15,88.578279,78.9609,132.7175717,100.0855836,627.7393693,383.0447467,505.392058,0.022753,0.198035529
MIR6845,85.597381,69.82305,136.00973,97.143387,303.573921,469.047264,386.3105925,0.022764,0.251464466
LOC339568,11.768189,10.819635,12.760349,11.78272433,8.711878,8.580498,8.646188,0.022766,1.362765224
NGLY1,64.87729,49.356189,104.49149,72.908323,207.3995165,165.7006905,186.5501035,0.022793,0.39082435
AKR1A1,112.717817,281.757952,527.894,307.4565897,1154.809218,1716.811956,1435.810587,0.022794,0.214134505
MRPS30,49.74659967,29.36723667,83.192985,54.10227378,225.955734,159.325605,192.6406695,0.022811,0.280845545
RP11-255P5.2,5.732119,5.709115,5.441546,5.627593333,6.378924,6.150535,6.2647295,0.02284,0.898297897
KIAA1143,229.1359265,158.7336375,274.6558845,220.8418162,434.1317045,559.5562075,496.843956,0.022842,0.444489288
DUOXA1,35.64645,45.0671415,37.382758,39.36544983,16.1755005,23.1753,19.67540025,0.022849,2.000744551
POLR2F,78.3875345,82.9440385,73.871963,78.40117867,126.996693,169.40442,148.2005565,0.022874,0.529020812
FAM78A,68.372393,59.989439,58.162532,62.174788,23.445588,39.219929,31.3327585,0.02289,1.984338149
NCBP2-AS2,69.750586,88.398606,92.111954,83.420382,183.525752,140.840877,162.1833145,0.022894,0.514358596
TIMM17B,53.9638285,51.790026,45.7759725,50.50994233,65.274742,73.281873,69.2783075,0.022894,0.729087418
ROMO1,94.165737,190.544158,348.428659,211.0461847,610.322953,645.688929,628.005941,0.022896,0.336057624
OCIAD2,72.249554,99.603161,301.930745,157.92782,623.437223,904.286978,763.8621005,0.022896,0.206749124
DPY19L1,15.8965365,12.1399505,22.62052575,16.88567092,60.77788875,42.1079035,51.44289613,0.022897,0.328241063
DTNBP1,67.91982367,56.76343733,68.27547867,64.31957989,44.15177367,41.53483167,42.84330267,0.02291,1.501275016
XRN1,90.84836525,25.31586075,158.416972,91.527066,296.3279738,356.6362083,326.482091,0.022937,0.280343298
OXSM,42.219617,28.601976,210.991121,93.93757133,470.269784,404.314723,437.2922535,0.022961,0.214816454
MRPS7,57.036859,65.694463,140.036736,87.58935267,272.906871,228.427949,250.66741,0.022991,0.349424573
CLIC4,58.58535867,127.077187,130.2444047,105.3023168,242.5887287,313.384577,277.9866528,0.023028,0.378803499
ZNF585A,35.42917825,35.47560275,28.44908575,33.11795558,14.887344,20.23009475,17.55871938,0.023033,1.886125911
CNTLN,17.6216115,23.401079,36.26560125,25.76276392,58.16387425,74.935762,66.54981813,0.023037,0.387119975
IDH3B,109.8659983,113.635548,92.62021733,105.3739212,163.473015,208.3850563,185.9290357,0.023048,0.566742687
METAP2,65.989163,50.831826,132.4102423,83.07707711,503.7457353,318.602963,411.1743492,0.02306,0.202048297
LOC100996517,156.068532,160.630624,294.953674,203.8842767,694.128586,504.699309,599.4139475,0.023073,0.34013936
FAM45A,87.4235658,68.4451762,91.3307506,82.39983087,251.9855654,174.2501256,213.1178455,0.023087,0.386639752
BCCIP,79.66513967,84.958433,125.4208347,96.68146911,380.9746647,253.030861,317.0027628,0.023097,0.304986203
GMCL1,24.729663,26.53546367,50.92181233,34.062313,85.48470533,78.83814333,82.16142433,0.023116,0.414577927
FAM193B,327.7815585,278.572487,293.147052,299.8336992,200.81451,136.437158,168.625834,0.023124,1.778100615
ZNF280C,8.289831,12.497422,13.884431,11.557228,21.01853,20.78833,20.90343,0.023131,0.552886679
ARRDC4,34.094054,38.117854,103.492495,58.56813433,322.797515,216.561329,269.679422,0.023144,0.217176876
CTNND1,59.40762975,66.173719,116.2675255,80.61629142,175.7216788,189.2337213,182.4777,0.023148,0.441787086
MGAT2,74.58584433,64.10127133,236.4654153,125.0508437,500.831319,420.242308,460.5368135,0.023152,0.271532785
OPA1,26.350857,39.06509425,87.0120705,50.80934058,167.2678915,148.2399025,157.753897,0.023154,0.322079781
HSCB,94.462939,105.776776,171.845542,124.028419,279.335916,251.261709,265.2988125,0.023157,0.467504614
PCNP,42.12462133,80.56648367,79.136284,67.27579633,308.0875857,199.9635343,254.02556,0.023163,0.264838689
MICU2,19.209797,64.236235,203.104263,95.516765,1036.062556,620.664058,828.363307,0.023166,0.115307817
RPS15A,742.2344093,1133.936062,783.2916443,886.4873719,1846.695721,1568.390337,1707.543029,0.023178,0.519159609
SLC47A1,81.548234,30.883892,47.323305,53.25181033,385.719248,681.282416,533.500832,0.023215,0.0998157962
CELSR2,92.663426,65.228768,88.044451,81.97888167,35.7290155,34.0754175,34.9022165,0.023239,2.348815917
NDUFB5,58.558518,142.864566,144.65183,115.3583047,582.170816,989.60381,785.887313,0.023247,0.146787336
RTF1,40.849695,47.83754667,71.18810167,53.29178111,102.7882197,105.9630323,104.375626,0.023249,0.510576877
FRY,28.08596825,21.34025225,50.17564675,33.20062242,190.4393475,120.279957,155.3596523,0.023253,0.213701704
SEPT7P9,30.213755,22.071334,27.408431,26.56450667,13.36529,7.71223,10.53876,0.023259,2.520648223
NAT8,49.140028,50.497082,40.7572035,46.7981045,114.7874915,175.3207145,145.054103,0.023273,0.322625169
HBP1,52.98576433,62.52388567,55.37306133,56.96090378,177.6544593,120.805092,149.2297757,0.023282,0.381699319
FAM35A,156.70322,102.764338,407.095462,222.1876733,1490.990508,955.644294,1223.317401,0.023282,0.181627167
LURAP1L,34.794261,29.053162,51.586582,38.47800167,229.731772,140.914139,185.3229555,0.023288,0.207626743
MCM9,31.86918533,20.822807,23.94998533,25.54732589,42.859804,47.230138,45.044971,0.023295,0.567151567
MICAL1,388.445718,402.959746,604.304708,465.236724,89.43039,65.998097,77.7142435,0.023299,5.986505215
DPH3,8.2788705,27.7035255,53.2306135,29.73766983,219.661784,138.0000805,178.8309323,0.023303,0.166289296
BAK1,142.316585,176.222402,130.534052,149.691013,63.243323,77.65252,70.4479215,0.023304,2.124846409
ACAT1,359.877829,66.24725967,222.4116543,216.1789143,2457.999696,1420.593396,1939.296546,0.02331,0.111472851
ZNF776,51.746627,23.280558,89.137786,54.721657,227.032402,361.693308,294.362855,0.023326,0.185898649
